Scheme,Ring number,Age,Sex,Wing,Weight,Day,Month,Year,Time
NOS,7453852,A,M,133,95,21,12,2006,14
BLB,23Z56852,A,M,134,106,25,11,2012,9
SFH,A559350,A,M,135,125,29,1,1994,9
SFH,A559350,A,M,135,113,5,2,1994,10
SFH,A559350,A,M,135,111,12,2,1994,8
SFH,A559350,A,M,134,105,15,2,1994,8
GBT,CL58401,F,M,136,111,11,2,2004,8
GBT,CL58402,F,M,127,103,23,2,2004,13
GBT,CL58402,F,M,127,102,26,2,2004,9
GBT,CL58403,F,M,126,104,25,2,2004,11
GBT,CL58404,F,F,125,97,26,2,2004,9
GBT,CL58405,F,M,135,102,27,2,2004,10
GBT,CL58406,F,M,135,126,27,2,2004,15
GBT,CL58406,F,M,135,121,2,3,2004,12
GBT,CL58421,J,U,125,88,27,5,2004,14
GBT,CL58421,J,U,123,90,8,6,2004,17
GBT,CL58428,F,M,135,101,30,6,2004,13
GBT,CL58432,J,M,129,100,7,9,2004,8
GBT,CL58432,F,M,129,98,4,3,2005,16
GBT,CL58432,F,M,129,97,6,3,2005,14
GBT,CL58432,A,M,132,107,28,12,2005,10
GBT,CL58433,J,F,123,94,25,9,2004,12
GBT,CL58433,F,F,124,104,31,1,2005,9
GBT,CL58433,F,F,122,99,28,2,2005,12
GBT,CL58434,F,M,129,102,9,12,2004,12
GBT,CL58434,F,M,127,106,24,1,2005,9
GBT,CL58434,F,M,128,106,3,3,2005,16
GBT,CL58435,A,F,128,96,11,12,2004,14
GBT,CL58435,A,F,128,96,5,2,2005,10
GBT,CL58435,A,F,,88,18,8,2005,9
GBT,CL58436,F,F,128,100,11,12,2004,15
GBT,CL58436,F,F,129,105,10,1,2005,8
GBT,CL58436,F,F,127,97,9,4,2005,8
GBT,CL58436,A,F,130,126,30,11,2005,14
GBT,CL58436,A,F,129,104,5,6,2006,16
GBT,CL58436,A,F,130,100,30,4,2007,10
GBT,CL58436,A,F,130,103,18,3,2008,12
GBT,CL58436,A,F,130,107,24,4,2008,12
GBT,CL58437,A,M,135,131,16,12,2004,12
GBT,CL58437,A,M,135,121,27,1,2005,12
GBT,CL58437,A,M,136,112,15,2,2005,16
GBT,CL58437,A,M,136,106,4,3,2005,15
GBT,CL58437,A,M,136,101,20,3,2005,14
GBT,CL58437,A,M,137,98,11,6,2005,8
GBT,CL58437,F,M,135,101,25,6,2005,17
GBT,CL58437,A,M,135,99,17,10,2005,8
GBT,CL58437,A,M,135,134,6,12,2005,14
GBT,CL58437,A,M,135,127,17,12,2005,8
GBT,CL58437,A,M,136,128,24,12,2005,13
GBT,CL58437,A,M,135,122,27,12,2005,8
GBT,CL58437,A,M,136,132,31,12,2005,13
GBT,CL58437,A,M,135,120,3,2,2006,7
GBT,CL58437,A,M,135,112,9,2,2006,7
GBT,CL58437,A,M,135,99,20,2,2006,13
GBT,CL58437,A,M,135,102,27,2,2006,15
GBT,CL58437,A,M,135,100,7,3,2006,13
GBT,CL58437,A,M,135,98,31,3,2006,17
GBT,CL58437,A,M,135,99,25,4,2006,8
GBT,CL58437,A,M,133,97,5,5,2006,18
GBT,CL58438,F,F,124,102,19,12,2004,14
GBT,CL58439,F,M,127,100,19,12,2004,14
GBT,CL58440,A,F,125,106,20,12,2004,15
GBT,CL58440,A,F,125,100,23,4,2005,7
GBT,CL58440,A,F,127,108,12,5,2006,14
GBT,CL58441,F,M,129,111,20,12,2004,15
GBT,CL58442,A,M,132,102,21,12,2004,11
GBT,CL58442,A,M,130,88,21,5,2008,16
GBT,CL58443,F,M,131,110,21,12,2004,12
GBT,CL58444,F,M,131,110,21,12,2004,15
GBT,CL58444,F,M,131,98,1,3,2005,14
GBT,CL58444,F,M,130,94,9,4,2005,8
GBT,CL58444,F,M,130,96,19,4,2005,14
GBT,CL58444,A,M,132,121,17,12,2005,8
GBT,CL58444,A,M,132,125,23,12,2005,14
GBT,CL58444,A,M,132,132,4,1,2006,12
GBT,CL58444,A,M,130,96,10,3,2007,17
GBT,CL58444,A,M,134,140,30,12,2007,16
GBT,CL58444,A,M,132,109,21,2,2008,16
GBT,CL58444,A,M,132,94,21,3,2008,17
GBT,CL58444,A,M,132,89,17,5,2008,6
GBT,CL58444,A,M,132,93,20,3,2009,12
GBT,CL58444,A,M,132,96,29,3,2009,10
GBT,CL58444,A,M,130,91,18,5,2009,8
GBT,CL58445,F,F,125,109,22,12,2004,10
GBT,CL58446,A,F,127,95,24,12,2004,9
GBT,CL58447,A,F,129,100,24,12,2004,9
GBT,CL58448,F,M,127,111,28,12,2004,8
GBT,CL58448,F,M,124,109,30,1,2005,10
GBT,CL58448,F,M,123,105,1,2,2005,9
GBT,CL58448,F,M,124,105,6,2,2005,13
GBT,CL58448,F,M,123,100,12,2,2005,9
GBT,CL58448,F,M,123,89,20,3,2005,14
GBT,CL58448,F,M,122,92,14,4,2005,15
GBT,CL58448,F,M,122,88,24,4,2005,17
GBT,CL58449,F,M,128,99,28,12,2004,9
GBT,CL58450,F,F,125,104,28,12,2004,11
GBT,CL58451,A,F,131,127,28,12,2004,13
GBT,CL58452,A,M,136,119,6,1,2005,15
GBT,CL58453,A,F,130,110,9,1,2005,15
GBT,CL58454,A,M,137,120,10,1,2005,10
GBT,CL58454,A,M,136,114,19,1,2005,14
GBT,CL58454,A,M,137,127,5,3,2005,8
GBT,CL58454,A,M,136,136,11,3,2005,11
GBT,CL58454,A,M,137,126,14,3,2005,16
GBT,CL58455,A,M,135,102,10,1,2005,11
GBT,CL58456,F,F,124,104,12,1,2005,8
GBT,CL58457,F,M,129,102,12,1,2005,14
GBT,CL58458,A,F,134,112,14,1,2005,14
GBT,CL58458,A,F,134,103,15,1,2005,13
GBT,CL58459,F,F,134,115,14,1,2005,16
GBT,CL58459,F,F,135,110,2,2,2005,11
GBT,CL58460,F,M,134,115,18,1,2005,11
GBT,CL58460,A,M,137,114,11,2,2006,16
GBT,CL58460,A,M,137,105,23,2,2007,9
GBT,CL58460,A,M,137,104,28,3,2008,9
GBT,CL58460,A,M,,103,5,7,2008,17
GBT,CL58460,A,M,,103,7,7,2008,17
GBT,CL58460,A,M,134,104,8,5,2009,6
GBT,CL58460,A,M,137,105,21,5,2009,19
GBT,CL58460,A,M,138,94,7,3,2011,9
GBT,CL58461,F,F,122,89,19,1,2005,13
GBT,CL58461,F,F,122,86,21,1,2005,10
GBT,CL58461,F,F,122,90,28,1,2005,11
GBT,CL58462,F,M,130,116,21,1,2005,14
GBT,CL58463,A,F,132,108,25,1,2005,14
GBT,CL58464,A,M,139,132,25,1,2005,15
GBT,CL58464,A,M,139,116,9,2,2005,14
GBT,CL58464,A,M,139,113,14,2,2005,9
GBT,CL58464,A,M,139,119,21,2,2005,16
GBT,CL58464,A,M,139,123,11,3,2005,9
GBT,CL58464,A,M,138,115,6,2,2007,9
GBT,CL58464,A,M,139,112,10,2,2007,13
GBT,CL58465,F,F,126,102,25,1,2005,16
GBT,CL58466,A,F,135,116,26,1,2005,13
GBT,CL58467,A,F,134,110,28,1,2005,11
GBT,CL58468,A,F,126,111,30,1,2005,11
GBT,CL58468,A,F,126,109,26,2,2005,16
GBT,CL58468,A,F,126,121,18,12,2005,10
GBT,CL58469,A,M,141,127,31,1,2005,16
GBT,CL58470,F,F,121,94,2,2,2005,10
GBT,CL58471,A,M,143,109,2,2,2005,11
GBT,CL58471,A,M,143,103,9,2,2005,12
GBT,CL58472,F,M,129,103,4,2,2005,7
GBT,CL58473,A,F,129,104,4,2,2005,8
GBT,CL58474,F,M,132,104,5,2,2005,8
GBT,CL58475,A,M,136,107,5,2,2005,8
GBT,CL58476,A,F,135,106,5,2,2005,10
GBT,CL58477,A,M,132,91,5,2,2005,11
GBT,CL58478,F,M,137,121,5,2,2005,14
GBT,CL58479,A,F,130,95,5,2,2005,15
GBT,CL58479,A,F,129,98,13,3,2005,13
GBT,CL58479,A,F,130,96,12,6,2005,16
GBT,CL58480,F,F,126,95,5,2,2005,15
GBT,CL58480,U,F,125,92,4,3,2005,14
GBT,CL58480,F,F,126,105,16,4,2005,15
GBT,CL58480,A,F,127,119,29,12,2005,8
GBT,CL58480,A,F,127,109,31,12,2005,10
GBT,CL58480,A,F,126,109,4,1,2006,15
GBT,CL58481,A,M,136,103,8,2,2005,8
GBT,CL58481,A,M,135,118,29,12,2005,10
GBT,CL58482,A,M,132,100,10,2,2005,15
GBT,CL58483,F,M,129,108,14,2,2005,11
GBT,CL58484,F,F,121,97,14,2,2005,13
GBT,CL58485,F,M,130,100,15,2,2005,9
GBT,CL58486,F,M,130,99,15,2,2005,16
GBT,CL58487,F,M,123,91,15,2,2005,17
GBT,CL58487,F,M,123,89,15,3,2005,8
GBT,CL58488,A,F,132,109,17,2,2005,8
GBT,CL58488,A,F,132,108,23,2,2005,14
GBT,CL58489,A,M,137,105,19,2,2005,11
GBT,CL58490,F,F,128,112,19,2,2005,11
GBT,CL58491,F,M,130,101,21,2,2005,8
GBT,CL58491,F,M,129,97,13,3,2005,11
GBT,CL58492,A,M,131,114,21,2,2005,10
GBT,CL58493,F,F,125,97,21,2,2005,11
GBT,CL58494,A,M,136,95,21,2,2005,11
GBT,CL58495,A,M,138,106,21,2,2005,16
GBT,CL58496,F,M,126,96,22,2,2005,15
GBT,CL58497,A,F,129,96,22,2,2005,15
GBT,CL58497,A,F,126,98,31,5,2006,18
GBT,CL58497,A,F,127,92,16,6,2006,8
GBT,CL58497,A,F,126,93,26,7,2008,11
GBT,CL58497,A,F,125,99,30,7,2008,7
GBT,CL58497,A,F,128,85,10,5,2009,5
GBT,CL58497,A,F,128,92,18,5,2009,8
GBT,CL58498,F,M,133,102,23,2,2005,11
GBT,CL58499,F,M,130,106,23,2,2005,12
GBT,CL58500,F,F,129,103,23,2,2005,12
GBT,CT32702,J,M,128,96,8,8,2013,12
GBT,CT32702,J,M,129,94,10,8,2013,13
GBT,CT32702,J,M,129,97,15,8,2013,18
GBT,CT32702,F,M,128,105,25,1,2014,15
GBT,CT32702,F,M,128,101,28,1,2014,11
GBT,CT32702,U,M,,97,11,7,2014,7
GBT,CT32703,J,M,125,88,14,8,2013,12
GBT,CT32703,J,M,125,88,15,8,2013,9
GBT,CT32703,A,M,129,107,5,2,2015,7
GBT,CT32704,A,F,126,103,15,8,2013,6
GBT,CT32704,A,F,128,103,22,7,2014,6
GBT,CT32705,J,M,133,110,15,8,2013,13
GBT,CT32705,F,M,133,108,20,1,2014,7
GBT,CT32706,J,U,128,97,21,8,2013,8
GBT,CT32706,J,M,129,100,22,8,2013,15
GBT,CT32707,J,U,125,70,31,8,2013,7
GBT,CT32708,J,U,128,98,31,8,2013,8
GBT,CT32709,F,M,127,96,2,10,2013,7
GBT,CT32710,F,F,130,116,18,12,2013,12
GBT,CT32711,F,M,135,110,18,12,2013,13
GBT,CT32712,F,M,125,100,19,12,2013,13
GBT,CT32713,A,F,133,116,19,12,2013,14
GBT,CT32713,A,F,133,117,26,12,2013,10
GBT,CT32714,F,M,130,102,20,12,2013,10
GBT,CT32714,F,M,130,103,5,2,2014,15
GBT,CT32715,A,F,130,111,20,12,2013,12
GBT,CT32716,F,F,127,110,26,12,2013,9
GBT,CT32717,F,M,131,107,26,12,2013,9
GBT,CT32718,F,M,129,105,26,12,2013,10
GBT,CT32719,F,F,128,102,26,12,2013,10
GBT,CT32719,F,F,126,103,1,2,2014,10
GBT,CT32719,F,F,127,98,6,2,2014,8
GBT,CT32719,F,F,126,96,7,3,2014,13
GBT,CT32719,F,F,126,91,29,3,2014,7
GBT,CT32719,A,F,129,107,29,1,2015,9
GBT,CT32719,A,F,128,114,6,2,2015,12
GBT,CT32720,F,M,132,111,28,12,2013,9
GBT,CT32721,A,M,140,117,28,12,2013,10
GBT,CT32722,F,F,124,103,9,1,2014,13
GBT,CT32722,F,F,124,100,30,1,2014,13
GBT,CT32722,F,F,124,109,21,3,2014,14
GBT,CT32723,F,M,135,112,9,1,2014,13
GBT,CT32723,F,M,135,114,14,1,2014,15
GBT,CT32724,F,M,136,105,9,1,2014,13
GBT,CT32724,F,M,136,111,21,1,2014,11
GBT,CT32724,F,M,137,109,31,1,2014,10
GBT,CT32724,F,M,137,117,13,3,2014,15
GBT,CT32725,A,M,128,100,9,1,2014,13
GBT,CT32726,F,M,128,101,10,1,2014,9
GBT,CT32726,F,M,126,102,9,7,2014,9
GBT,CT32726,F,M,,103,16,7,2014,12
GBT,CT32726,A,M,135,97,4,3,2015,17
GBT,CT32727,A,F,130,99,10,1,2014,14
GBT,CT32728,F,F,125,110,17,1,2014,15
GBT,CT32729,F,M,133,103,18,1,2014,8
GBT,CT32730,F,M,132,109,18,1,2014,11
GBT,CT32731,F,M,134,104,18,1,2014,14
GBT,CT32731,F,M,133,105,30,1,2014,7
GBT,CT32731,F,M,133,102,31,1,2014,10
GBT,CT32731,F,M,134,101,7,2,2014,11
GBT,CT32732,F,M,128,101,20,1,2014,7
GBT,CT32732,F,M,128,106,20,1,2014,12
GBT,CT32732,F,M,128,102,25,1,2014,9
GBT,CT32732,F,M,128,107,18,3,2014,7
GBT,CT32733,A,F,130,104,20,1,2014,8
GBT,CT32734,F,M,133,116,20,1,2014,9
GBT,CT32734,F,M,134,116,27,1,2014,13
GBT,CT32734,A,M,139,124,24,1,2015,9
GBT,CT32734,A,M,139,119,4,2,2015,10
GBT,CT32735,F,M,135,108,20,1,2014,11
GBT,CT32736,F,M,130,90,21,1,2014,9
GBT,CT32737,A,F,130,105,21,1,2014,9
GBT,CT32738,A,M,136,109,21,1,2014,9
GBT,CT32738,A,M,136,107,21,1,2014,13
GBT,CT32739,F,F,126,101,21,1,2014,10
GBT,CT32740,A,M,134,110,25,1,2014,9
GBT,CT32741,F,F,124,111,25,1,2014,15
GBT,CT32742,F,M,128,112,26,1,2014,15
GBT,CT32743,F,F,130,106,27,1,2014,8
GBT,CT32744,F,M,131,107,27,1,2014,13
GBT,CT32745,A,M,137,108,30,1,2014,8
GBT,CT32746,F,M,126,100,30,1,2014,8
GBT,CT32747,F,M,134,103,3,2,2014,8
GBT,CT32748,F,M,127,104,3,2,2014,10
GBT,CT32749,F,M,127,97,4,2,2014,8
GBT,CT32750,A,M,135,108,4,2,2014,8
GBT,CT32751,F,M,132,99,6,2,2014,8
GBT,CT32751,F,M,133,97,7,2,2014,9
GBT,CT32752,A,M,137,108,7,2,2014,8
GBT,CT32753,A,F,123,100,7,2,2014,8
GBT,CT32753,A,F,123,93,26,2,2014,7
GBT,CT32754,A,F,131,113,19,2,2014,13
GBT,CT32755,A,F,129,110,19,2,2014,14
GBT,CT32756,F,F,126,104,19,2,2014,14
GBT,CT32757,A,M,139,109,21,2,2014,10
GBT,CT32758,F,F,129,100,21,2,2014,10
GBT,CT32758,U,F,129,103,1,3,2014,7
GBT,CT32759,A,F,129,99,23,2,2014,11
GBT,CT32760,F,F,127,100,25,2,2014,8
GBT,CT32760,F,F,127,97,16,3,2014,13
GBT,CT32761,F,M,130,90,25,2,2014,10
GBT,CT32763,A,M,137,106,26,2,2014,13
GBT,CT32764,A,M,136,117,27,2,2014,7
GBT,CT32765,F,F,129,102,27,2,2014,10
GBT,CT32765,F,F,129,99,28,2,2014,13
GBT,CT32766,F,M,131,91,27,2,2014,11
GBT,CT32766,F,M,131,91,28,2,2014,14
GBT,CT32767,F,M,133,106,28,2,2014,14
GBT,CT32767,F,M,133,103,3,3,2014,8
GBT,CT32768,F,F,126,106,2,3,2014,14
GBT,CT32769,F,F,124,84,3,3,2014,8
GBT,CT32770,F,M,134,118,3,3,2014,15
GBT,CT32770,F,M,135,111,5,3,2014,7
GBT,CT32771,F,M,133,119,5,3,2014,7
GBT,CT32772,F,M,128,104,6,3,2014,8
GBT,CT32773,A,F,131,108,7,3,2014,8
GBT,CT32774,F,M,130,85,10,3,2014,10
GBT,CT32774,F,M,131,82,12,3,2014,9
GBT,CT32774,F,M,130,86,27,6,2014,10
GBT,CT32774,F,M,,93,11,8,2014,7
GBT,CT32774,A,M,133,96,20,12,2014,8
GBT,CT32774,A,M,133,88,12,3,2015,14
GBT,CT32775,F,M,132,118,13,3,2014,8
GBT,CT32776,F,M,132,113,14,3,2014,8
GBT,CT32777,F,F,128,107,14,3,2014,8
GBT,CT32778,F,M,134,114,16,3,2014,13
GBT,CT32778,F,M,134,110,18,3,2014,6
GBT,CT32779,F,M,134,99,19,3,2014,8
GBT,CT32779,F,M,134,102,20,3,2014,8
GBT,CT32779,F,M,133,112,22,3,2014,7
GBT,CT32780,F,F,130,95,3,5,2014,18
GBT,CT32780,F,F,130,95,6,5,2014,12
GBT,CT32780,F,F,128,100,27,6,2014,14
GBT,CT32780,F,F,,90,10,7,2014,14
GBT,CT32780,F,F,,101,12,7,2014,8
GBT,CT32780,A,F,132,111,20,1,2015,8
GBT,CT32781,J,U,123,101,12,6,2014,9
GBT,CT32781,F,F,124,113,24,12,2014,9
GBT,CT32783,J,F,124,91,27,6,2014,10
GBT,CT32784,J,M,128,95,27,6,2014,10
GBT,CT32785,J,M,132,99,27,6,2014,14
GBT,CT32786,J,F,127,91,10,7,2014,9
GBT,CT32786,J,U,127,91,4,8,2014,14
GBT,CT32787,J,M,129,96,10,7,2014,12
GBT,CT32787,J,M,129,95,12,7,2014,10
GBT,CT32787,J,U,129,95,14,7,2014,13
GBT,CT32787,F,M,129,108,13,1,2015,9
GBT,CT32788,U,F,,98,10,7,2014,12
GBT,CT32788,U,F,126,99,29,8,2014,6
GBT,CT32789,J,M,133,99,11,7,2014,7
GBT,CT32789,F,M,133,114,16,12,2014,9
GBT,CT32789,F,M,132,109,29,1,2015,15
GBT,CT32790,J,U,128,96,12,7,2014,9
GBT,CT32790,J,M,128,95,16,7,2014,12
GBT,CT32791,J,M,131,106,12,7,2014,12
GBT,CT32791,J,M,131,102,16,7,2014,7
GBT,CT32792,J,U,133,99,14,7,2014,13
GBT,CT32793,A,F,125,102,15,7,2014,13
GBT,CT32794,J,U,123,86,16,7,2014,13
GBT,CT32794,J,F,121,89,4,9,2014,16
GBT,CT32795,J,M,129,120,26,7,2014,17
GBT,CT32796,J,M,133,91,7,8,2014,13
GBT,CT32797,J,U,123,103,18,8,2014,17
GBT,CT32798,J,F,127,96,18,8,2014,17
GBT,CT32799,J,M,129,97,23,8,2014,12
GBT,CT32800,J,F,128,107,27,8,2014,13
GBT,CT32800,U,F,127,111,24,1,2015,0
GBT,CT32800,U,F,127,106,5,2,2015,8
GBT,CT32800,U,F,127,106,27,2,2015,10
GBT,CT40288,F,F,127,107,29,12,2003,8
GBT,CT40518,A,F,134,108,17,12,2005,8
GBT,CT40518,A,F,135,119,4,1,2006,15
GBT,CW42501,F,M,131,105,26,2,2005,15
GBT,CW42501,A,M,131,112,7,2,2008,15
GBT,CW42502,F,F,125,102,27,2,2005,15
GBT,CW42503,F,F,121,102,27,2,2005,16
GBT,CW42503,F,F,122,103,4,3,2005,16
GBT,CW42503,F,F,123,98,5,3,2005,12
GBT,CW42504,A,F,129,112,28,2,2005,9
GBT,CW42505,F,F,123,103,28,2,2005,9
GBT,CW42506,F,M,134,108,28,2,2005,11
GBT,CW42507,F,M,134,110,28,2,2005,13
GBT,CW42508,A,F,131,107,28,2,2005,13
GBT,CW42509,F,M,134,112,1,3,2005,13
GBT,CW42509,F,M,134,105,6,3,2005,7
GBT,CW42509,F,M,,93,26,6,2008,16
GBT,CW42510,A,F,136,112,1,3,2005,15
GBT,CW42510,A,F,135,107,3,3,2005,8
GBT,CW42511,A,F,131,115,3,3,2005,9
GBT,CW42512,F,M,135,106,3,3,2005,14
GBT,CW42512,A,M,135,114,25,12,2005,10
GBT,CW42513,A,M,132,95,3,3,2005,17
GBT,CW42514,F,M,133,98,4,3,2005,10
GBT,CW42515,A,M,140,110,4,3,2005,10
GBT,CW42516,F,F,122,92,5,3,2005,9
GBT,CW42516,F,F,122,96,10,3,2005,16
GBT,CW42516,F,F,121,91,15,3,2005,16
GBT,CW42517,F,F,123,92,5,3,2005,11
GBT,CW42518,F,M,138,114,5,3,2005,11
GBT,CW42518,F,M,137,115,14,3,2005,16
GBT,CW42519,F,M,133,100,5,3,2005,12
GBT,CW42519,F,M,133,97,5,6,2006,17
GBT,CW42520,F,M,132,101,6,3,2005,14
GBT,CW42521,A,M,132,95,6,3,2005,17
GBT,CW42522,A,U,131,112,7,3,2005,8
GBT,CW42522,A,F,131,109,5,2,2007,14
GBT,CW42523,F,M,130,96,11,3,2005,9
GBT,CW42524,F,F,127,103,11,3,2005,9
GBT,CW42525,A,M,137,114,11,3,2005,10
GBT,CW42526,F,M,129,95,13,3,2005,13
GBT,CW42527,F,M,130,96,13,3,2005,14
GBT,CW42528,F,F,122,102,14,3,2005,14
GBT,CW42534,J,M,127,91,31,5,2005,8
GBT,CW42537,F,F,124,94,11,6,2005,8
GBT,CW42537,A,F,124,94,15,6,2006,13
GBT,CW42537,A,F,128,97,25,2,2007,9
GBT,CW42537,A,F,128,102,29,5,2007,8
GBT,CW42537,A,F,127,111,16,2,2008,8
GBT,CW42537,A,F,125,104,13,4,2008,16
GBT,CW42537,A,F,126,105,24,4,2008,12
GBT,CW42537,A,F,128,104,24,11,2008,11
GBT,CW42537,A,F,128,96,30,12,2009,12
GBT,CW42537,A,F,127,109,5,1,2010,10
GBT,CW42537,A,F,128,118,15,1,2010,8
GBT,CW42537,A,F,127,98,14,3,2010,9
GBT,CW42537,A,F,127,100,13,4,2010,19
GBT,CW42537,A,F,127,103,14,5,2010,14
GBT,CW42537,A,F,127,92,4,6,2010,17
GBT,CW42537,A,F,127,101,18,2,2011,13
GBT,CW42537,A,F,127,96,26,3,2011,7
GBT,CW42537,A,F,127,94,24,2,2012,16
GBT,CW42537,A,F,125,103,13,4,2012,15
GBT,CW42537,A,F,126,104,15,4,2012,14
GBT,CW42538,F,M,126,95,13,6,2005,14
GBT,CW42538,A,M,130,134,6,1,2006,9
GBT,CW42538,A,M,130,115,31,1,2006,14
GBT,CW42538,A,M,130,116,2,2,2006,12
GBT,CW42538,A,U,130,110,11,2,2006,13
GBT,CW42539,J,M,128,84,25,6,2005,10
GBT,CW42539,J,M,127,98,10,8,2005,6
GBT,CW42539,F,M,127,112,17,12,2005,12
GBT,CW42539,A,M,131,91,9,3,2009,8
GBT,CW42540,J,U,130,108,27,6,2005,8
GBT,CW42543,J,U,131,103,30,7,2005,10
GBT,CW42544,J,U,124,100,30,7,2005,12
GBT,CW42544,F,F,123,109,15,1,2006,8
GBT,CW42544,F,F,123,102,27,1,2006,8
GBT,CW42544,F,F,122,99,5,5,2006,18
GBT,CW42544,A,F,126,91,16,3,2007,16
GBT,CW42544,A,F,,92,24,3,2007,8
GBT,CW42544,A,F,126,95,3,5,2008,15
GBT,CW42544,A,F,126,96,14,7,2009,17
GBT,CW42545,J,U,,88,1,8,2005,10
GBT,CW42545,J,U,,89,4,8,2005,12
GBT,CW42545,F,M,127,98,16,1,2006,14
GBT,CW42545,F,M,127,93,26,1,2006,8
GBT,CW42545,F,M,127,93,31,1,2006,9
GBT,CW42545,F,M,126,96,28,2,2006,16
GBT,CW42545,F,M,129,89,2,3,2006,13
GBT,CW42545,A,M,131,88,8,3,2008,12
GBT,CW42545,A,M,130,88,22,3,2008,12
GBT,CW42545,A,M,130,88,25,3,2008,12
GBT,CW42546,A,F,124,94,4,8,2005,12
GBT,CW42547,J,U,127,88,4,8,2005,12
GBT,CW42547,A,M,128,98,14,7,2009,12
GBT,CW42548,J,U,123,94,8,8,2005,9
GBT,CW42548,F,M,123,93,4,10,2005,9
GBT,CW42548,F,M,123,103,28,11,2005,15
GBT,CW42548,F,M,121,100,27,1,2006,11
GBT,CW42551,F,F,129,102,22,11,2005,15
GBT,CW42551,F,F,128,113,17,12,2005,15
GBT,CW42551,F,F,128,110,20,1,2006,8
GBT,CW42551,F,F,128,107,24,1,2006,8
GBT,CW42551,F,F,129,104,7,2,2006,8
GBT,CW42551,F,F,129,101,21,2,2006,6
GBT,CW42551,F,F,129,101,1,3,2006,12
GBT,CW42551,F,F,128,110,6,5,2006,10
GBT,CW42551,A,F,133,125,24,12,2007,10
GBT,CW42551,A,F,,96,26,6,2008,9
GBT,CW42552,A,F,127,106,25,11,2005,12
GBT,CW42553,F,M,132,125,29,11,2005,10
GBT,CW42554,A,M,138,127,30,11,2005,12
GBT,CW42555,F,F,128,117,1,12,2005,15
GBT,CW42555,F,F,129,120,31,12,2005,14
GBT,CW42555,F,F,127,118,3,1,2006,8
GBT,CW42555,F,F,129,111,13,1,2006,8
GBT,CW42555,F,F,129,102,25,1,2006,12
GBT,CW42555,F,F,128,101,28,2,2006,8
GBT,CW42555,F,F,128,101,4,3,2006,12
GBT,CW42555,F,F,127,102,13,3,2006,11
GBT,CW42555,F,F,128,99,21,3,2006,13
GBT,CW42555,A,F,132,120,23,12,2007,10
GBT,CW42555,A,F,133,125,1,1,2008,11
GBT,CW42556,A,F,133,121,2,12,2005,0
GBT,CW42557,A,F,134,126,2,12,2005,11
GBT,CW42557,A,F,134,123,10,12,2005,10
GBT,CW42557,A,F,133,110,26,12,2005,11
GBT,CW42557,U,F,134,116,5,1,2006,8
GBT,CW42557,A,F,134,104,6,3,2006,17
GBT,CW42557,A,F,134,113,22,3,2006,9
GBT,CW42558,A,M,134,119,3,12,2005,14
GBT,CW42558,A,M,134,114,17,12,2005,8
GBT,CW42558,A,M,134,117,29,12,2005,15
GBT,CW42558,A,M,132,98,1,6,2006,12
GBT,CW42558,A,M,129,94,9,6,2006,8
GBT,CW42558,U,M,133,101,7,9,2006,8
GBT,CW42559,F,M,125,99,3,12,2005,15
GBT,CW42560,A,F,132,126,14,12,2005,15
GBT,CW42561,F,M,133,114,15,12,2005,15
GBT,CW42561,F,M,133,115,13,1,2006,11
GBT,CW42561,F,M,132,116,17,1,2006,15
GBT,CW42561,F,M,133,116,23,1,2006,13
GBT,CW42562,F,F,130,106,16,12,2005,9
GBT,CW42563,F,M,130,109,16,12,2005,15
GBT,CW42564,F,F,128,106,17,12,2005,8
GBT,CW42564,F,F,129,112,20,12,2005,15
GBT,CW42564,F,F,127,104,14,1,2006,15
GBT,CW42564,F,F,129,103,8,2,2006,12
GBT,CW42565,A,M,134,121,17,12,2005,9
GBT,CW42565,A,U,134,134,22,3,2006,17
GBT,CW42566,F,F,130,110,17,12,2005,9
GBT,CW42566,F,F,132,108,21,1,2006,15
GBT,CW42567,F,F,125,101,17,12,2005,15
GBT,CW42568,U,F,127,119,18,12,2005,11
GBT,CW42569,A,M,132,114,18,12,2005,12
GBT,CW42570,A,M,136,125,18,12,2005,12
GBT,CW42570,A,M,134,129,5,1,2006,10
GBT,CW42571,F,F,,106,19,12,2005,8
GBT,CW42572,A,F,130,109,20,12,2005,14
GBT,CW42573,F,M,127,111,21,12,2005,10
GBT,CW42573,F,M,126,93,4,3,2006,14
GBT,CW42574,A,F,128,107,21,12,2005,12
GBT,CW42575,A,M,135,117,22,12,2005,8
GBT,CW42576,F,M,128,104,23,12,2005,11
GBT,CW42577,F,F,126,105,25,12,2005,14
GBT,CW42577,F,F,127,97,27,12,2005,9
GBT,CW42578,A,F,128,113,26,12,2005,11
GBT,CW42579,F,M,,114,27,12,2005,8
GBT,CW42579,F,M,129,117,9,2,2006,16
GBT,CW42580,F,F,124,101,27,12,2005,9
GBT,CW42581,A,F,129,115,27,12,2005,12
GBT,CW42582,A,M,136,114,27,12,2005,12
GBT,CW42583,F,F,124,108,27,12,2005,13
GBT,CW42583,F,F,124,110,30,12,2005,11
GBT,CW42583,F,F,123,107,6,1,2006,9
GBT,CW42583,F,F,124,112,15,1,2006,13
GBT,CW42584,F,F,125,124,28,12,2005,8
GBT,CW42585,A,M,130,124,28,12,2005,10
GBT,CW42586,A,M,137,105,28,12,2005,10
